seed_id,seed_name
123,bill_easterly
123,ECONOMISTHULK
123,economistmeg
123,EpicureanDeal
123,EU_Eurostat
123,ezraklein
123,FaullJonathan
123,felixsalmon
123,FGoria
123,firoozye
123,justinwolfers
123,kathylienfx
123,katie_martin_FX
123,KeithMcCullough
123,LaMonicaBuzz
123,LaurenLaCapra
123,Queen_Europe
123,ReformedBroker
123,reinman_mt
123,RencapMan
123,RichardJMurphy
123,ritholtz
123,robertjgardner
123,SallieKrawcheck
123,Scaramucci
123,ScottMinerd
123,SEK_bonds
123,SharonBowlesUK
123,Simon_Nixon
123,SimoneFoxman
123,SonyKapoor
123,stlouisfed
123,TheBubbleBubble
123,TheNickLeeson
123,Trader_Dante
123,truemagic68
123,WillJAitken
123,WhelanKarl
123,WilliamsonChris
123,abnormalreturns
123,AdamPosen
123,alaidi
123,alexmasterley
123,andrealeadsom
123,andrewrsorkin
123,AngryArb
123,Austan_Goolsbee
123,BergenCapital
123,bespokeinvest
123,Lavorgnanomics
123,lemasabachthani
123,LorcanRK
123,mark_dow
123,MarkMobius
123,MatinaStevis
123,mattyglesias
123,MorrisseyHelena
123,mtaibbi
123,NicTrades
123,Nouriel
123,OpenEurope
123,pdacosta
123,pensionlawyeruk
123,PensionsMonkey
123,petenajarian
123,bobivry
123,bondvigilantes
123,BritishInsurers
123,counterparties
123,CVecchioFX
123,DanielAlpert
123,danprimack
123,IGcom
123,davidmwessel
123,DCBorthwick
123,DKThomp
123,Dorte_Hoppner
123,greg_ip
123,Joe_Trading
123,GTCost
123,howardlindzon
123,Hugodixon
123,JohnMannMP
123,DougKass
123,PIRCpress
123,ZorTrades
123,footnoted
123,GCGodfrey
123,GSElevator
123,dsquareddigest
123,hmtreasury
123,zerohedge
123,IvanTheK
123,PIMCO
123,jdportes
123,JohnKayFT
123,World_First
123,hblodget
123,harmongreg
123,Fullcarry
123,gusbaratta
